"","educ","yob","qob","pob","wklywge"
"8259",12,36,3,12,384.711614361321
"8260",16,30,3,17,807.788284457098
"8261",11,36,3,40,365.480892455584
"8262",18,39,3,38,500.095959996047
"8263",9,30,3,54,763.289207926876
"8264",8,37,4,38,733.500295172902
"8265",15,35,1,5,286.057831951823
"8266",12,33,1,20,230.865433080054
"8267",17,37,1,38,519.327133692303
"8268",12,36,4,39,456.900206258767
"8269",12,35,4,8,480.86520896896
"8270",15,33,1,36,442.403782444095
"8271",8,37,1,27,340.480889773044
"8272",12,30,1,54,674.534619163947
"8273",12,33,2,36,730.865172358431
"8274",14,32,4,34,423.172966617204
"8275",12,32,4,24,384.711614361321
"8276",13,36,4,20,327.124881956864
"8277",11,37,3,36,423.172966617204
"8278",19,38,2,26,1346.24969242149
"8279",8,37,2,1,366.785790303015
"8280",18,32,1,21,555.69467626064
"8281",12,34,3,28,383.557674756829
"8282",14,39,2,39,54.999989812215
"8283",19,34,3,51,519.327133692303
"8284",16,35,3,36,500.095959996047
"8285",18,32,1,13,477.625045008008
"8286",16,34,2,36,1442.30816259091
"8287",12,37,1,48,539.66684744989
"8288",8,34,1,13,327.01923768246
"8289",17,37,2,1,500.095959996047
"8290",15,38,2,39,505.980433718852
"8291",12,32,4,21,124.711491299495
"8292",12,31,1,55,253.942280736383
"8293",16,33,2,36,1038.55748950736
"8294",10,31,2,37,207.788554968578
"8295",14,30,4,31,380.09985708425
"8296",12,32,3,38,538.557893694644
"8297",12,35,2,42,442.980610294352
"8298",10,33,1,40,385.673053928197
"8299",14,34,2,51,528.942113714319
"8300",15,35,2,5,226.250094441287
"8301",14,37,2,39,803.94270162194
"8302",10,30,2,36,474.519161622173
"8303",12,32,3,39,490.480734026219
"8304",13,34,2,36,480.86520896896
"8305",12,39,3,23,175.673120800827
"8306",12,38,3,17,500.095959996047
"8307",17,31,1,46,577.019464553128
"8308",15,39,2,26,423.172966617204
"8309",12,34,1,22,586.634518587257
"8310",12,38,4,36,133.499936208335
"8311",14,32,1,38,476.022917937541
"8312",12,36,1,39,378.942318663568
"8313",14,37,4,34,442.403782444095
"8314",10,35,2,1,673.172761319504
"8315",11,35,3,17,945.673148155117
"8316",12,34,1,26,234.711476440048
"8317",16,30,1,24,230.865433080054
"8318",12,32,3,48,278.94231383627
"8319",13,35,3,48,500.095959996047
"8320",4,39,1,21,320.099856923073
"8321",10,34,3,48,419.326981071753
"8322",8,38,4,39,527.404074750762
"8323",12,32,1,31,211.634557104866
"8324",11,39,3,36,1530.6121003962
"8325",16,37,1,27,289.1345064268
"8326",14,39,4,23,340.480889773044
"8327",13,30,2,28,1233.1004896931
"8328",8,30,3,17,110.865416309393
"8329",16,36,1,23,288.557680969383
"8330",8,31,4,20,577.019464553128
"8331",12,38,1,27,577.019464553128
"8332",12,34,4,42,211.078478427396
"8333",12,37,4,45,240.100119275177
"8334",12,38,4,29,288.557680969383
"8335",6,30,2,47,134.711573460991
"8336",17,32,1,42,500.138970098014
"8337",8,34,2,34,230.865433080054
"8338",18,37,2,39,372.980820965951
"8339",16,32,2,39,134.711573460991
"8340",8,31,3,17,442.403782444095
"8341",6,31,3,30,204.183683901702
"8342",18,39,4,27,615.480953262824
"8343",11,30,1,25,405.900071501381
"8344",12,32,4,19,403.94228142715
"8345",12,34,1,34,865.480634986267
"8346",12,35,2,13,288.557680969383
"8347",12,38,2,55,11.6346184160216
"8348",9,31,1,26,583.365546910591
"8349",12,36,3,37,46.2000093283495
"8350",12,34,3,1,327.01923768246
"8351",9,36,1,42,125.416725939228
"8352",12,37,2,29,442.403782444095
"8353",18,39,1,31,1092.40394400857
"8354",17,39,1,39,281.071476006102
"8355",15,37,4,55,327.211581537769
"8356",10,39,3,40,519.327133692303
"8357",13,38,2,13,215.784235776391
"8358",12,38,2,13,577.019464553128
"8359",12,38,1,48,292.019330377468
"8360",13,39,2,31,96.2500025825903
"8361",12,38,2,27,275.673170724705
"8362",16,30,1,42,384.711614361321
"8363",19,36,2,42,769.326917920281
"8364",11,36,1,31,326.632602663986
"8365",13,30,1,18,478.557801078495
"8366",10,32,4,37,153.942322032129
"8367",16,37,3,39,423.172966617204
"8368",12,35,4,18,403.557507806701
"8369",16,34,3,17,673.172761319504
"8370",16,39,2,39,577.019464553128
"8371",12,32,4,16,384.711614361321
"8372",17,33,1,42,697.211633823165
"8373",12,38,1,22,259.711655943303
"8374",6,35,1,12,269.326931395683
"8375",11,37,4,51,202.019252042327
"8376",6,30,3,18,336.634576736493
"8377",11,34,2,55,577.019464553128
"8378",12,36,3,29,432.788432478619
"8379",7,37,4,28,149.134562139211
"8380",18,30,1,42,480.86520896896
"8381",9,36,1,48,432.788432478619
"8382",12,32,3,54,560.09981000527
"8383",19,33,2,25,750.104102326428
"8384",8,35,1,37,126.099969361376
"8385",11,39,2,45,312.708360313929
"8386",14,31,3,31,355.865553210626
"8387",12,30,2,29,563.942333103408
"8388",20,39,2,6,584.9035723175
"8389",12,37,4,26,707.019325475244
"8390",6,38,4,21,207.941127755288
"8391",17,31,1,53,1153.94178555186
"8392",7,39,4,47,282.625019614703
"8393",19,31,1,29,192.403936884517
"8394",15,35,3,39,384.711614361321
"8395",13,38,4,17,569.711447389735
"8396",12,30,3,22,211.634557104866
"8397",17,34,4,26,384.711614361321
"8398",12,38,1,25,200.104153801016
"8399",20,39,3,42,634.711776134749
"8400",12,38,2,36,403.94228142715
"8401",17,33,3,36,538.557893694644
"8402",12,31,3,55,288.557680969383
"8403",14,39,1,48,697.981082528223
"8404",16,35,2,26,394.32679719015
"8405",12,38,1,51,239.519300441827
"8406",16,31,3,20,644.32676726204
"8407",12,39,1,36,386.057761707925
"8408",12,30,2,9,673.172761319504
"8409",12,37,2,18,211.634557104866
"8410",13,36,4,51,384.711614361321
"8411",12,34,2,42,673.172761319504
"8412",8,36,2,42,367.980887250178
"8413",9,36,1,42,250.096038976685
"8414",17,33,3,45,750.095851226683
"8415",10,39,2,42,442.403782444095
"8416",12,31,2,19,392.404030874673
"8417",20,36,1,36,383.749885296602
"8418",12,30,2,37,390.096053568393
"8419",12,38,1,16,211.634557104866
"8420",12,39,4,39,240.100119275177
"8421",12,32,4,26,500.124966402905
"8422",16,31,1,17,519.327133692303
"8423",18,39,2,18,1442.30816259091
"8424",18,39,2,36,509.711561479868
"8425",20,33,2,40,1442.30816259091
"8426",12,39,4,8,307.788543464825
"8427",11,36,4,22,290.100089603967
"8428",12,31,2,46,480.86520896896
"8429",14,38,3,6,476.309570007755
"8430",16,33,4,45,509.711561479868
"8431",20,38,3,36,530.100175996537
"8432",15,39,4,34,240.480739235535
"8433",13,38,3,12,25.0961638551202
"8434",12,34,3,31,230.865433080054
"8435",14,35,4,13,140.156267983005
"8436",12,34,3,34,230.961493079309
"8437",9,37,2,37,288.557680969383
"8438",8,36,1,17,380.09985708425
"8439",10,36,3,19,355.312612298361
"8440",16,37,2,49,627.019098314019
"8441",12,38,3,51,461.634752774662
"8442",12,38,4,42,546.250138523664
"8443",16,30,2,42,1000.09572559927
"8444",10,37,1,39,378.942318663568
"8445",12,35,3,54,480.86520896896
"8446",12,37,2,1,557.788579054051
"8447",18,34,4,6,980.865161434017
"8448",12,30,2,48,25.0961638551202
"8449",12,30,4,36,525.124826976831
"8450",12,39,2,39,403.94228142715
"8451",13,35,2,22,252.211494647468
"8452",15,34,3,26,320.099856923073
"8453",16,33,2,54,673.172761319504
"8454",16,39,3,17,1192.4043381929
"8455",8,32,4,1,346.249980090089
"8456",16,39,1,36,252.38633778941
"8457",14,31,4,34,365.480892455584
"8458",17,33,3,31,355.096292793447
"8459",12,34,3,37,500.095959996047
"8460",12,36,1,46,554.711411926547
"8461",12,30,3,42,211.634557104866
"8462",17,33,4,36,525.124826976831
"8463",20,37,3,37,432.788432478619
"8464",12,31,1,19,365.480892455584
"8465",12,34,2,19,461.634752774662
"8466",9,33,1,1,558.099911934959
"8467",19,37,3,25,480.86520896896
"8468",16,30,2,26,530.543525037748
"8469",11,33,2,25,500.250013274713
"8470",4,36,2,47,150.096136679942
"8471",16,37,2,48,297.78835021745
"8472",13,36,4,45,157.788416577788
"8473",16,32,1,45,360.100082587205
"8474",16,39,1,24,959.711770194225
"8475",12,36,3,46,461.634752774662
"8476",12,32,3,8,294.326883990874
"8477",19,32,4,42,672.21148443949
"8478",12,39,1,20,192.403936884517
"8479",15,35,4,29,538.557893694644
"8480",19,33,1,29,769.326917920281
"8481",17,38,1,38,408.75011354608
"8482",11,30,1,12,454.326907729525
"8483",11,30,2,36,603.942503184204
"8484",16,39,2,39,521.847813314238
"8485",8,34,1,31,115.480767390854
"8486",12,32,2,42,500.09996077973
"8487",14,38,4,42,361.634487972442
"8488",12,37,3,17,94.326955768939
"8489",20,31,1,18,961.635037706562
"8490",18,33,1,19,525.095945905584
"8491",13,35,2,26,615.480953262824
"8492",11,37,2,19,230.09608901403
"8493",8,30,2,24,257.596137515258
"8494",12,37,2,36,260.099955144561
"8495",12,35,3,17,571.53058564969
"8496",10,32,2,42,280.288379515624
"8497",10,35,1,51,173.173156750926
"8498",12,33,1,26,315.865345204426
"8499",14,33,3,36,403.94228142715
"8500",18,35,4,34,615.480953262824
"8501",12,34,1,25,403.94228142715
"8502",7,31,1,54,342.403888224855
"8503",16,34,3,42,346.249980090089
"8504",12,35,2,13,480.86520896896
"8505",12,34,1,30,424.326836886705
"8506",13,38,4,47,384.711614361321
"8507",12,31,2,49,442.403782444095
"8508",12,37,2,18,288.557680969383
"8509",10,36,1,55,327.980777013321
"8510",9,37,3,48,395.288548205248
"8511",12,35,1,13,480.86520896896
"8512",6,35,3,37,192.403936884517
"8513",13,35,1,51,250.096038976685
"8514",13,37,4,29,731.166350847951
"8515",10,30,4,42,361.249913507136
"8516",8,36,1,36,230.865433080054
"8517",9,39,1,24,440.480862727485
"8518",16,35,3,55,1153.94178555186
"8519",12,36,1,13,480.86520896896
"8520",17,35,1,19,480.86520896896
"8521",12,36,4,25,211.634557104866
"8522",12,37,1,48,423.172966617204
"8523",11,30,4,26,354.204701912687
"8524",12,35,3,25,269.326931395683
"8525",19,30,1,48,865.480634986267
"8526",18,39,1,36,652.282662877823
"8527",19,33,2,29,461.634752774662
"8528",10,30,4,42,346.249980090089
"8529",12,32,3,13,1346.24969242149
"8530",12,31,2,5,365.480892455584
"8531",10,39,3,29,211.634557104866
"8532",10,39,3,1,260.099955144561
"8533",12,39,3,13,469.32711562311
"8534",7,32,1,42,288.557680969383
"8535",16,35,1,26,709.519513930579
"8536",9,39,1,29,440.100011523118
"8537",12,37,3,48,409.904005763104
"8538",18,37,4,51,380.865387862418
"8539",16,36,2,36,442.403782444095
"8540",13,35,3,48,384.711614361321
"8541",12,35,1,42,288.557680969383
"8542",12,35,3,18,208.43745078584
"8543",13,35,1,26,346.249980090089
"8544",12,36,1,37,234.711476440048
"8545",12,35,2,25,307.788543464825
"8546",14,31,4,31,388.749819816965
"8547",12,38,1,6,211.634557104866
"8548",11,38,2,21,383.749885296602
"8549",12,31,2,48,407.788639608604
"8550",12,39,1,12,25.4807687252589
"8551",19,30,1,29,250.625050611009
"8552",16,30,1,19,1562.49940373362
"8553",12,31,1,50,283.942286227237
"8554",6,36,2,13,152.282599211185
"8555",18,37,2,36,846.25014874835
"8556",20,36,4,21,334.600070750266
"8557",7,30,1,36,190.673015455336
"8558",14,35,2,23,203.942277423732
"8559",12,32,1,17,250.178584288775
"8560",16,30,1,36,1057.78883113816
"8561",14,30,2,26,961.635037706562
"8562",12,36,1,42,384.711614361321
"8563",17,33,2,20,807.788284457098
"8564",20,39,4,40,519.327133692303
"8565",12,30,3,29,301.442414125669
"8566",12,31,1,55,192.403936884517
"8567",12,33,2,55,250.096038976685
"8568",11,32,4,5,235.795522647757
"8569",12,38,4,12,606.634822718117
"8570",16,35,3,21,384.711614361321
"8571",17,39,2,9,608.194662920464
"8572",11,34,3,27,260.520876995631
"8573",12,39,1,1,428.750000651636
"8574",11,35,3,54,423.172966617204
"8575",12,34,2,27,383.648588698623
"8576",16,35,3,37,788.558030686479
"8577",11,38,1,48,500.095959996047
"8578",12,34,4,28,384.711614361321
"8579",19,37,4,36,788.558030686479
"8580",13,31,4,39,211.634557104866
"8581",11,34,3,36,419.134554152797
"8582",12,33,1,55,384.711614361321
"8583",17,38,2,5,314.519161137494
"8584",12,34,2,9,640.499922283791
"8585",14,33,1,27,615.480953262824
"8586",14,34,3,48,285.673057121568
"8587",12,33,4,18,350.672942032723
"8588",5,33,3,47,134.711573460991
"8589",13,33,1,40,614.711468003675
"8590",9,33,2,18,241.250062672151
"8591",11,36,1,39,309.895765309365
"8592",14,31,1,38,554.062225036287
"8593",12,32,2,45,456.442165097931
"8594",10,34,3,55,6.6346173852844
"8595",18,32,3,36,865.480634986267
"8596",9,38,4,10,9.80769223769536
"8597",8,31,2,50,286.372668695433
"8598",19,31,4,50,369.1174920502
"8599",18,39,3,26,577.019464553128
"8600",12,39,4,8,292.403880794921
"8601",10,33,4,39,541.274746885554
"8602",12,35,3,36,144.326919398588
"8603",14,34,4,29,277.019250454993
"8604",6,33,4,24,230.865433080054
"8605",16,39,4,6,391.412894900293
"8606",12,38,3,17,160.100060837584
"8607",12,31,1,34,961.635037706562
"8608",12,36,3,39,523.172898867115
"8609",8,30,4,42,480.86520896896
"8610",18,32,2,39,961.635037706562
"8611",8,37,2,31,262.023711087459
"8612",12,37,2,23,261.634633009391
"8613",10,39,3,18,440.100011523118
"8614",9,38,3,42,312.656142378076
"8615",12,32,4,48,327.01923768246
"8616",11,36,3,18,498.365627796631
"8617",6,34,1,29,358.589758110329
"8618",4,38,3,48,115.480767390854
"8619",12,36,2,30,228.877516953433
"8620",14,38,2,25,346.249980090089
"8621",14,39,1,27,344.903959494457
"8622",12,39,4,34,442.403782444095
"8623",13,39,1,40,278.469350152879
"8624",12,33,3,39,288.557680969383
"8625",12,39,3,12,346.249980090089
"8626",13,36,4,25,403.94228142715
"8627",15,39,3,5,153.942322032129
"8628",12,33,1,36,183.749974625423
"8629",12,36,2,34,421.666619231906
"8630",12,35,2,9,57.1666679278842
"8631",12,39,2,55,42.4038432152801
"8632",17,34,3,48,769.326917920281
"8633",12,39,4,55,346.249980090089
"8634",20,35,3,17,1530.6121003962
"8635",12,34,2,12,192.403936884517
"8636",9,38,4,6,214.302378211833
"8637",16,31,1,36,961.635037706562
"8638",13,34,3,8,1442.30816259091
"8639",12,33,4,13,115.480767390854
"8640",12,39,2,18,224.326818568843
"8641",7,30,3,36,412.211678427722
"8642",12,38,1,22,330.865517077317
"8643",8,32,1,37,52.1999741668218
"8644",20,39,2,35,423.172966617204
"8645",12,31,2,36,456.827108073776
"8646",12,38,2,55,355.865553210626
"8647",13,39,3,53,394.32679719015
"8648",8,33,3,40,228.942298456881
"8649",20,37,3,1,548.173038066238
"8650",10,38,3,54,307.788543464825
"8651",11,30,3,51,406.406138204555
"8652",11,31,1,37,365.480892455584
"8653",11,37,3,16,192.403936884517
"8654",20,37,1,42,300.100074290868
"8655",12,38,2,53,423.172966617204
"8656",16,38,2,36,384.711614361321
"8657",12,38,2,37,384.711614361321
"8658",12,38,1,26,207.788554968578
"8659",15,34,2,6,522.211668028756
"8660",16,37,1,11,115.480767390854
"8661",16,31,4,19,461.634752774662
"8662",12,35,4,26,46.2499785419274
"8663",18,36,3,29,480.86520896896
"8664",12,37,3,19,634.711776134749
"8665",11,31,1,21,380.865387862418
"8666",12,38,2,53,577.019464553128
"8667",12,39,4,26,152.019226047187
"8668",12,32,3,24,423.172966617204
"8669",10,35,4,36,211.634557104866
"8670",12,31,1,5,384.711614361321
"8671",12,34,3,6,530.672993452361
"8672",13,35,3,18,430.865510152851
"8673",14,31,2,17,346.249980090089
"8674",12,32,2,40,411.826852461772
"8675",12,30,2,51,237.980800440649
"8676",12,31,4,39,711.634900714472
"8677",18,32,1,29,454.659142115949
"8678",13,37,4,6,214.519147474603
"8679",12,38,2,37,105.19228909067
"8680",12,36,1,25,403.94228142715
"8681",9,37,4,42,187.656281579855
"8682",16,38,4,42,448.020952368029
"8683",10,34,4,42,278.94231383627
"8684",12,39,2,27,461.634752774662
"8685",5,37,3,13,208.43745078584
"8686",12,31,3,36,769.326917920281
"8687",12,30,4,36,423.172966617204
"8688",18,36,3,42,480.86520896896
"8689",12,34,1,42,160.100060837584
"8690",14,39,2,47,403.94228142715
"8691",12,36,2,36,346.249980090089
"8692",12,36,4,39,305.119041359591
"8693",15,33,4,6,509.711561479868
"8694",12,36,1,22,500.095959996047
"8695",2,34,2,22,153.942322032129
"8696",15,30,1,33,375.096002547651
"8697",12,33,3,51,363.557693128022
"8698",12,37,4,48,444.134746722667
"8699",19,38,2,13,507.788488674877
"8700",17,39,1,54,280.865245238664
"8701",12,32,3,42,485.673214698482
"8702",12,38,1,41,540.099833865889
"8703",14,35,3,12,288.557680969383
"8704",17,32,1,19,634.711776134749
"8705",20,35,4,4,600.125019893481
"8706",17,30,2,26,403.750050655744
"8707",20,39,2,36,634.711776134749
"8708",11,35,4,36,169.500012403925
"8709",14,30,2,36,577.019464553128
"8710",14,36,1,39,613.750196947048
"8711",12,31,2,48,307.788543464825
"8712",10,38,2,42,363.750066025832
"8713",12,35,3,39,403.452193041338
"8714",12,36,1,34,346.249980090089
"8715",12,31,1,13,230.865433080054
"8716",13,36,4,54,346.249980090089
"8717",12,35,1,36,461.634752774662
"8718",12,31,4,53,1000.09572559927
"8719",15,34,4,51,580.100288616054
"8720",9,35,1,34,250.096038976685
"8721",8,33,2,37,150.124957904934
"8722",12,34,3,42,415.196125433261
"8723",12,36,3,9,332.788449062882
"8724",12,39,4,13,211.634557104866
"8725",3,37,1,45,171.634634596295
"8726",13,36,4,53,423.172966617204
"8727",18,38,3,53,661.326720577531
"8728",14,38,1,22,161.634562487872
"8729",14,33,1,26,644.32676726204
"8730",12,39,4,29,384.711614361321
"8731",7,30,3,29,257.211576224624
"8732",17,33,4,17,961.635037706562
"8733",13,31,1,27,357.596050937955
"8734",8,32,3,21,467.404009325432
"8735",12,39,1,34,173.173156750926
"8736",12,35,4,27,384.134595389238
"8737",18,32,4,25,961.635037706562
"8738",12,32,1,27,480.86520896896
"8739",13,30,1,42,230.865433080054
"8740",6,37,1,24,192.403936884517
"8741",13,33,4,12,519.327133692303
"8742",20,32,3,17,656.634797394719
"8743",12,33,1,30,461.634752774662
"8744",12,38,1,34,475.125034537117
"8745",13,32,1,13,615.480953262824
"8746",12,34,2,51,125.096194832017
"8747",14,34,3,39,409.204487280102
"8748",12,38,2,45,730.865172358431
"8749",12,37,4,48,300.100074290868
"8750",20,31,4,25,538.36512447645
"8751",12,36,3,17,230.865433080054
"8752",13,38,1,17,384.711614361321
"8753",16,35,3,55,423.172966617204
"8754",7,31,1,46,519.327133692303
"8755",16,38,4,25,480.86520896896
"8756",12,39,1,6,307.788543464825
"8757",7,39,1,1,215.096120432517
"8758",14,38,3,25,346.249980090089
"8759",5,30,4,37,269.326931395683
"8760",10,36,2,39,403.94228142715
"8761",8,34,2,47,480.86520896896
"8762",17,32,1,20,458.942532180059
"8763",7,33,4,39,288.557680969383
"8764",12,31,4,18,57.7884541191239
"8765",8,36,1,29,480.86520896896
"8766",6,34,4,48,230.865433080054
"8767",14,37,4,36,577.019464553128
"8768",16,37,2,37,307.788543464825
"8769",9,31,2,27,36.6346311748936
"8770",12,30,4,37,184.711472589494
"8771",12,35,4,5,153.942322032129
"8772",11,31,4,25,192.403936884517
"8773",12,32,2,42,733.557510427292
"8774",15,32,3,36,194.326940322215
"8775",12,37,3,18,259.711655943303
"8776",12,38,2,28,467.211478537656
"8777",12,34,2,8,288.557680969383
"8778",13,38,2,39,461.634752774662
"8779",7,30,1,51,250.096038976685
"8780",20,31,1,48,673.172761319504
"8781",12,34,1,40,500.095959996047
"8782",11,38,3,24,493.500069645915
"8783",18,39,2,9,392.254945670923
"8784",12,30,1,55,366.249941278675
"8785",2,32,1,37,150.480724564032
"8786",10,31,2,17,611.249975067674
"8787",12,39,2,27,384.711614361321
"8788",12,35,1,55,399.900193610523
"8789",16,36,4,30,615.480953262824
"8790",11,33,2,13,489.134743207521
"8791",12,35,2,9,250.096038976685
"8792",16,35,4,27,478.369764814218
"8793",16,39,4,25,769.326917920281
"8794",20,30,3,17,832.01960146765
"8795",16,39,1,47,730.865172358431
"8796",16,38,2,9,720.099934287406
"8797",17,30,3,17,662.019492256665
"8798",12,39,1,9,577.019464553128
"8799",14,36,4,48,577.019464553128
"8800",15,38,1,42,238.214374155056
"8801",12,37,3,29,300.096173015261
"8802",20,35,3,53,1303.74999176684
"8803",13,36,4,26,480.86520896896
"8804",14,32,3,48,577.019464553128
"8805",13,34,2,17,187.40386613855
"8806",14,36,3,5,269.326931395683
"8807",16,33,1,27,460.673247033186
"8808",12,31,4,45,577.019464553128
"8809",18,34,4,48,232.211594206399
"8810",18,37,3,36,500.095959996047
"8811",15,32,4,17,37.2368551250918
"8812",14,39,3,55,442.403782444095
"8813",16,31,2,9,249.13452210495
"8814",19,37,3,55,673.172761319504
"8815",12,38,2,42,23.3653930925061
"8816",16,37,1,18,442.403782444095
"8817",17,31,4,21,346.249980090089
"8818",8,36,2,50,300.124983630758
"8819",12,34,4,22,1442.30816259091
"8820",9,32,4,4,462.428522933259
"8821",18,30,3,19,1225.86500460846
"8822",8,31,3,39,156.960785458521
"8823",12,32,1,51,442.403782444095
"8824",12,39,3,34,346.249980090089
"8825",12,37,4,20,303.365394071895
